time,open,high,low,close,EMA,EMA,EMA,EMA
1598572800,11330.56,11550.51,11282.09,11535,10881.685184442062,11589.663036299959,11545.738075772279,11475.417062285807
1598659200,11535,11580,11422.21,11474.31,10905.017856426273,11581.85403111425,11543.351836711772,11495.278041523872
1598745600,11474.3,11720,11463.87,11716.01,10925.349361553906,11566.4891695265,11528.006984109155,11488.285361015915
1598832000,11716,11784.66,11576,11655,10953.586884355553,11587.847859594143,11569.783209862677,11564.190240677277
1598918400,11655,12086,11525.09,11924.22,10978.637352771426,11597.441022509265,11588.720274337638,11594.460160451517
1599004800,11924.22,11950,11160,11395.48,11012.408161601017,11644.12373357937,11663.275768929274,11704.380106967677
1599091200,11395.49,11474.99,10005,10172.52,11026.089655829552,11608.604628782317,11603.767820278325,11601.416737978452
1599177600,10172.13,10638.34,9895.22,10500.05,10995.591096692782,11403.3939675277,11285.626082438697,11124.987825318967
1599264000,10500.05,10564.8,9813,10168.36,10977.893200382327,11274.344829309457,11111.053619674542,10916.675216879312
1599350400,10169.58,10358.88,10000,10257.86,10949.024871797243,11116.521282265248,10901.837259746866,10667.64347791954
1599436800,10258.67,10410.9,9880,10375,10924.369340661628,10993.971099084498,10758.91120202534,10531.318985279693
1599523200,10375,10440.91,9819.83,10125.69,10904.74900706657,10905.546656358141,10673.597601575264,10479.21265685313
1599609600,10126.41,10349.99,9983.34,10224.56,10876.95118538562,10794.24141973555,10552.000356780762,10361.611771235419
1599696000,10224.56,10489,10216.41,10343.23,10853.651500193277,10712.858359773329,10479.235833051704,10315.927847490279
1599782400,10344.24,10411.44,10200,10394.41,10835.45823232923,10660.198594091424,10449.236759040214,10325.365231660186
1599868800,10394.41,10483.23,10276.19,10446.52,10819.706509746044,10622.228794935507,10437.053034809054,10348.380154440123
1599955200,10446.52,10582.36,10211,10336.76,10806.378420112256,10597.127538516148,10439.156804851487,10381.093436293415
1600041600,10336.76,10760.62,10253,10679.95,10789.606333679676,10559.932175870985,10416.401959328934,10366.31562419561
1600128000,10678.41,10950,10613.18,10783.75,10785.63503604826,10576.857579317986,10474.625968366949,10470.347082797072
1600214400,10783.36,11099.95,10662.02,10959.61,10785.553784760821,10606.357925129703,10543.233530952071,10574.684721864714
1600300800,10957.06,11044,10735.55,10943.61,10791.67900673365,10656.458221539746,10635.194968518277,10702.14314790981
1600387200,10943.99,11039.88,10813,10937.52,10797.11868506459,10697.53418989121,10703.816086625327,10782.758765273207
1600473600,10937.5,11179.9,10891.78,11080,10802.13230345514,10731.815019906751,10755.745845153033,10834.339176848805
1600560000,11081.09,11081.37,10759.37,10920.89,10812.095078331742,10781.711445634359,10828.044546230136,10916.589451232538
1600646400,10920.94,10994,10180,10416.82,10815.98239696275,10801.601239115165,10848.687980401217,10918.039634155026
1600732800,10416.83,10576.82,10355,10531.13,10801.72695421408,10746.63391924157,10752.719540312057,10750.96975610335
1600819200,10531.13,10541.25,10135.22,10235.1,10792.062777277863,10715.847645064203,10703.47742024271,10677.689837402233
1600905600,10237.41,10795.87,10192.56,10740.01,10772.253749517939,10647.49941005503,10599.906882410996,10530.929891601489
1600992000,10740,10765.07,10551,10690.53,10771.101829892297,10660.713780047168,10631.038686319664,10600.619927734326
1601078400,10690.53,10828,10654.58,10730,10768.224264539002,10664.97324004043,10644.258978248627,10630.589951822883
1601164800,10730,10806.32,10595.24,10778.2,10766.859112234037,10674.262777177511,10663.312538637821,10663.72663454859
1601251200,10779,10956.11,10621.22,10695.55,10767.292715368536,10689.225237580724,10689.020863384972,10702.15108969906
1601337600,10694.9,10860.79,10636.13,10840.73,10764.707261248232,10690.035917926334,10690.327338188312,10699.734059799373
1601424000,10839.98,10847,10657.04,10779.63,10767.395573346508,10711.456501079714,10723.583485257575,10746.482706532915
1601510400,10779.63,10931.98,10427.75,10617.63,10767.83251715556,10721.195572354041,10736.038266311447,10757.531804355276
1601596800,10616.35,10668.56,10363.76,10573.12,10762.422427257148,10706.217633446322,10709.440873797792,10710.471202903518
1601683200,10573.12,10606.36,10498.02,10551.65,10755.661626283678,10687.203685811133,10679.14734628717,10664.687468602346
1601769600,10550.32,10697,10521.87,10671.11,10748.327996773547,10667.6488735524,10650.519047112244,10626.564979068231
1601856000,10670.01,10800,10621.12,10795,10745.530925460205,10667.98617733063,10654.85036997619,10641.046652712153
1601942400,10796.97,10800,10524,10602.66,10747.368035265197,10686.412437711968,10686.432509981481,10693.021101808103
1602028800,10601.2,10683.75,10546.78,10670.47,10742.14774829144,10674.239232324544,10667.49195220782,10662.414067872069
1602115200,10670.47,10963.16,10532.11,10933.09,10739.587828709602,10673.700770563895,10668.153740606082,10665.099378581379
1602201600,10932.44,11111.11,10834.49,11057.07,10746.475406255688,10710.663517626195,10726.884020471396,10754.212919054253
1602288000,11057.07,11498.98,11055.75,11299.5,10757.568070317984,10760.15015796531,10800.258682588863,10855.165279369501
1602374400,11299.52,11444.25,11276.28,11374.01,10776.923496378056,10837.202992541695,10911.20564201356,11003.283519579667
1602460800,11374.01,11736.02,11187.6,11535.46,10798.248014364555,10913.889707892882,11014.051054899435,11126.859013053112
1602547200,11535.46,11561.45,11312.59,11428.22,10824.577013851536,11002.685463908185,11129.919709366228,11263.059342035407
1602633600,11428.22,11556.37,11290.83,11427.7,10846.135691928268,11063.476111921302,11196.2086628404,11318.112894690272
1602720000,11427.7,11641.38,11263.15,11509.34,10866.905845787973,11115.508095932544,11247.6511822092,11354.641929793515
1602806400,11509.31,11550.01,11201,11328.95,10889.848851295545,11171.765510799323,11305.797586162711,11406.197953195677
1602892800,11328.27,11421,11264.75,11367.89,10905.50674946356,11194.123294970848,11310.791455904331,11380.221968797117
1602979200,11367.9,11523,11350.37,11514.2,10922.020794125576,11218.948538546441,11323.482243481147,11376.114645864745
1603065600,11514.2,11833,11416.04,11760.45,10943.170051478233,11261.127318754092,11365.863967152003,11422.143097243164
1603152000,11760.45,12050,11685,11923.83,10972.358621068297,11332.45913036065,11453.549752229335,11534.912064828777
1603238400,11923.07,13250.04,11900.01,12808,11006.312598887287,11416.8321117377,11557.887585067261,11664.298043219185
1603324800,12808.01,13200,12698.02,12987.02,11070.658934641313,11615.571810060886,11835.692566163425,12045.535362146124
1603411200,12988.2,13037,12722.72,12937.09,11139.14254411841,11811.66155148076,12091.80532923822,12359.756908097415
1603497600,12938,13175,12884.31,13126.24,11203.387453257037,11972.567044126366,12279.848589407504,12552.504605398277
1603584000,13126.34,13361,12890.76,13045,11272.064329926428,12137.391752108315,12467.957791761391,12743.783070265517
1603670400,13045.02,13250,12785,13068.79,11335.384175286199,12267.052930378555,12596.193838036637,12844.195380177012
1603756800,13068.79,13793.72,13061.28,13698.18,11397.291526168834,12381.586797467333,12701.215207361829,12919.060253451342
1603843200,13740.85,13863.87,12891.57,13281.05,11480.990043091375,12575.767254972,12932.245161281422,13192.99016896756
1603929600,13281.06,13650,12976.29,13460,11545.278255838111,12676.52336140457,13009.759569885551,13222.346779311707
1604016000,13460,13687.82,13131.31,13571.51,11613.661175272464,12788.448595489632,13109.812998799873,13301.564519541138
1604102400,13571.51,14098.92,13424.73,13804.81,11683.584347584161,12900.314510419685,13212.412332399901,13391.54634636076
1604188800,13803.69,13906.74,13630.05,13771.59,11759.302406599012,13029.368151788301,13343.807369644368,13528.927564240506
1604275200,13771.7,13840,13215,13563.22,11831.173749220476,13135.415558675688,13438.894620834508,13609.85170949367
1604361600,13563.22,14081.45,13290,14035.8,11893.032543891173,13196.530478864875,13466.522482871284,13594.307806329114
1604448000,14034.35,14273.6,13530.01,14161.48,11969.508167323631,13316.21898188418,13592.706375566553,13740.988537552743
1604534400,14165.86,15775,14115,15608.21,12047.949304204929,13437.59627018644,13720.073847662874,13882.612358368495
1604620800,15608.06,15977.67,15190.36,15599.95,12175.096114769038,13747.662517302662,14139.626325960013,14457.761572245663
1604707200,15599.95,15779.24,14310,14834.09,12297.412324955858,14012.275014830853,14464.142697968899,14838.491048163776
1604793600,14834.09,15666,14721.9,15482.9,12388.007956207435,14129.677155569303,14546.353209531366,14837.024032109184
1604880000,15482.89,15856.9,14817.14,15342.25,12498.539457771456,14322.99327620226,14754.472496302173,15052.312688072789
1604966400,15342.1,15481.06,15090.08,15315.03,12600.095191422475,14468.579951030508,14885.0563860128,15148.908458715192
1605052800,15315.46,16000,15293.04,15705.79,12697.07250601453,14589.562815169007,14980.701633565512,15204.425639143461
1605139200,15705.79,16370.89,15446.82,16310.81,12804.526702228297,14749.023841573435,15141.832381662065,15371.547092762308
1605225600,16310.81,16491.92,15975,16339.56,12929.751105720143,14972.136149920087,15401.605185737162,15684.634728508205
1605312000,16339.56,16339.6,15708.24,16082.01,13051.529994801565,15167.482414217217,15610.039588906682,15902.943152338803
1605398400,16082.01,16175.6,15796.09,15966.89,13159.761423558652,15298.129212186186,15714.921902482974,15962.632101559202
1605484800,15970,16892,15879,16726.64,13260.127087002986,15394.110753302446,15771.605924153424,15965.088067706134
1605571200,16726.49,17880,16575.42,17679.36,13383.925762467165,15584.450645687812,15983.802385452664,16218.88871180409
1605657600,17679.86,18488,17205.02,17782.91,13537.351985236195,15883.79483916098,16360.704077574293,16705.879141202728
1605744000,17790.18,18193.29,17356,17821.58,13689.238700049189,16156.135576423698,16678.365393668893,17067.31276080182
1605830400,17821.92,18830.3,17764.76,18675.25,13836.834460761718,16394.10477979174,16932.48863952025,17318.84850720121
1605916800,18677.84,18980,18350,18721.21,14009.727515734514,16720.352668392923,17320.344497404636,17771.845671467476
1606003200,18721.21,18773.56,17610.77,18437.66,14177.994747315424,17006.189430051076,17631.64794242583,18088.300447644982
1606089600,18437.18,18777.77,18001,18384.82,14330.108506339873,17210.616654329493,17810.6550663312,18204.59363176332
1606176000,18384.82,19469,18052.02,19172.84,14474.91963111345,17378.35998942528,17938.247273813155,18264.669087842212
1606262400,19172.9,19500,18502,18721.93,14642.70464428797,17634.72284807881,18212.61454629912,18567.412725228143
1606348800,18717.24,18915.48,16200,17170,14788.223764134827,17789.368155496122,18324.753536010427,18617.355150152096
1606435200,17169.99,17475,16400,17153.95,14873.286843987154,17700.88556185382,18068.139416897,18134.900100101397
1606521600,17155.43,17933.25,16880,17739.85,14954.7919567019,17622.963338731843,17865.315102031,17808.410066734265
1606608000,17736.1,18359,17535.26,18202.04,15054.124386819689,17639.12571891301,17836.600634913,17784.306711156176
1606694400,18202.02,19873.23,18201.47,19713.94,15166.549230147557,17719.539187639723,17917.804938265668,17923.544474104117
1606780800,19713.94,19915.14,18109,18782.97,15328.956043356573,18004.453589405475,18316.94606309552,18520.342982736078
1606867200,18778.18,19340,18335,19225.63,15452.142613236696,18114.985933776123,18419.442493518738,18606.288655157387
1606953600,19222.45,19625.64,18885,19448.64,15586.796448478242,18273.19508609382,18597.88860607013,18811.675770104925
1607040000,19446.43,19546.46,18576.05,18658.1,15724.640503889734,18440.800073794704,18786.453360276766,19023.260513403282
1607126400,18658.09,19189.98,18501,19158.96,15829.406557322243,18471.84149182403,18757.92816910415,18901.53700893552
1607212800,19158.96,19430.25,18878,19375.6,15948.31918027502,18570.001278706313,18847.04635374767,18987.34467262368
1607299200,19375.6,19432.57,18901,19177.71,16070.72206669377,18685.086810319695,18964.502719581524,19116.763115082453
1607385600,19177.08,19299.51,18200,18316.22,16181.663421454707,18755.371551702596,19011.742115230074,19136.868743388302
1607472000,18316.22,18647.33,17639,18546.55,16257.897584974182,18692.635615745083,18857.181645178945,18863.319162258867
1607558400,18546.55,18556.42,17905,18253.44,16339.635171225103,18671.766242067213,18788.152390694737,18757.72944150591
1607644800,18257.18,18293.08,17580,18042.15,16408.11891510992,18612.539636057612,18670.158526095907,18590.87962767061
1607731200,18044.19,18955.34,18023.57,18821.28,16466.550025284567,18531.346830906525,18531.054409185705,18408.649751780405
1607817600,18821.28,19421.03,18730,19166.65,16550.647524381548,18572.765855062735,18595.548984922214,18546.193167853602
1607904000,19166.65,19349.98,18967.68,19272.37,16644.076184225065,18657.60644719663,18722.460321606166,18753.0121119024
1607990400,19272.37,19565,19051.27,19444.6,16737.94382050274,18745.429811882826,18844.662472360353,18926.131407934932
1608076800,19443.19,21569.94,19300,21359.65,16834.559755484785,18845.109838756707,18977.668589613608,19098.484271956622
1608163200,21360.5,23776.94,21252.01,22826.48,16996.200478503186,19204.451290362893,19507.186680810584,19852.48951463775
1608249600,22826.37,23280,22329,23137.76,17204.420818556642,19721.868248882478,20244.78297396379,20843.7830097585
1608336000,23138.89,24200,22770,23849.99,17416.366146465334,20210.01421332784,20887.917868638502,21608.818673172333
1608422400,23850,24300,23100,23476.51,17646.13878409157,20730.01218285243,21546.15834227439,22355.87911544822
1608508800,23476.51,24118.75,21913.84,22729.4,17854.366327516873,21122.36901387351,21975.125377324526,22729.422743632145
1608595200,22729.4,23839.78,22380.05,23823.27,18028.4746729627,21351.94486903444,22142.7419601413,22729.415162421432
1608681600,23824.13,24090,22600,23228.35,18235.462363214032,21705.114173458092,22516.383746776566,23094.320108280954
1608768000,23226.18,23785,22712.89,23717.96,18413.70227881353,21922.409291535507,22674.116247492886,23138.273405520635
1608854400,23718.61,24770.95,23416,24704.71,18603.163268855904,22179.00939274472,22906.225970272244,23331.718937013757
1608940800,24704.71,26822,24490.01,26475.35,18821.07565211105,22539.82376520976,23305.889087989523,23789.382624675836
1609027200,26482.64,28387,25772.55,26258.65,19094.70295024994,23103.08322732265,24011.833735102962,24687.135083117224
1609113600,26255.16,27477,26086.19,27040.36,19350.433559169585,23553.379909133702,24510.35068285786,25209.810055411483
1609200000,27039.39,27396.77,25833.73,27366.35,19625.0391463421,24051.38135068603,25072.359420000557,25819.67003694099
1609286400,27366.35,29018.26,27311.73,28897.42,19901.51453397274,24524.94830058803,25582.13510444488,26335.230024627326
1609372800,28897.42,29321.9,28000,28990.08,20222.79687204514,25149.587114789738,26318.865081234904,27189.29334975155
1609459200,28990.08,29688.88,28700,29412.84,20535.914126614956,25698.22895553406,26912.468396516037,27789.555566501036
1609545600,29413.29,33300,29039,32225.91,20852.963264950136,26228.951961886338,27468.206530623585,28330.800377667358
1609632000,32222.88,34810,32008.62,33080.66,21259.031719773346,27085.227395902577,28524.800634929456,29628.160251778238
1609718400,33082.84,33666.99,27678,32019.99,21681.310586924297,27942.02919648792,29537.698271611796,30779.720167852156
1609804800,32020.22,34499.67,29891.13,34030.64,22050.557351677002,28524.62788270393,30089.369766809174,31193.22011190144
1609891200,34043.91,37000,33352.54,36859.26,22478.891374831393,29313.09675660337,30968.156485296025,32143.45007460096
1609977600,36859.26,40425,36200,39505.56,22992.475968587416,30391.120077088603,32277.29059967469,33715.386716400644
1610064000,39510.55,41986.37,36565.08,40665.15,23582.40718399501,31693.89578036166,33884.68157752476,35647.10781093376
1610150400,40642.15,41406.94,38800,40257.43,24191.683713138045,32972.21781173857,35386.341226963705,37312.12187395584
1610236800,40257.43,41452.12,34444,38171.57,24765.46036624026,34012.962410061635,36468.80539874955,38293.891249303895
1610323200,38168.89,38273.88,30100,35452.59,25244.154281731677,34606.6663514814,36846.60197680521,38252.2241662026
1610409600,35456.89,36604.51,32500,34038.98,25608.894843098402,34728.12687269834,36537.77709307072,37320.446110801735
1610496000,34035.53,37888,32309.04,37393.66,25909.84609870203,34629.18446231286,35981.72218349945,36225.47407386782
1610582400,37393.67,40127.66,36751.11,39125.14,26319.98266660553,35024.11096769674,36295.488364944016,36614.87271591188
1610668800,39123.05,39697,34298.93,36754.67,26777.235071369618,35609.673686597205,36923.835394956455,37450.93181060792
1610755200,36754.6,37948,35372.59,36006.94,27133.569533106416,35773.23458851189,36886.22752941058,37218.821207071946
1610841600,36004.8,36860,33850.03,35820,27450.39919263833,35806.31536158162,36690.35474509712,36814.1474713813
1610928000,35820.01,37402,34736.46,36624.23,27749.31386432982,35808.27173849853,36496.944801742204,36482.7683142542
1611014400,36624.23,37857,35895.11,35917.28,28066.275154889467,35924.83720442731,36525.230401355046,36529.9222095028
1611100800,35921.91,36415.34,33387.01,35503.09,28346.833542214845,35924.41903236627,36391.159201053924,36327.25147300187
1611187200,35498.85,35628.24,30011,30855.95,28602.262701421456,35863.623456313944,36192.86826748639,36051.11764866791
1611273600,30855.9,33867,28732,32984.93,28682.749747799262,35148.234391126236,35006.87531915608,34319.37843244527
1611360000,32982.66,33488.79,31432.19,32112.01,28836.317971092147,34838.866620965346,34557.049692676956,33873.805621630185
1611446400,32110,33086.53,30931.21,32288.56,28953.235186410286,34449.02853225601,34013.26087208208,33285.870414420126
1611532800,32293.18,34888,31920.8,32261.87,29072.518929752776,34141.05017050515,33631.02067828606,32954.973609613415
1611619200,32260.52,32960.37,30830,32510.82,29186.376110833033,33872.40300329013,33326.46497200027,32723.48907307561
1611705600,32510.82,32584.62,29156,30407.13,29305.106249731853,33677.891145677255,33145.21053377799,32652.599382050405
1611792000,30414.11,34000,29902.14,33488.99,29344.713526527143,33211.63669629479,32538.299304049546,31906.43625470027
1611878400,33487.92,38570.13,31990,34262.11,29492.68518629403,33251.10573968125,32749.32612537187,32433.597503133515
1611964800,34262.11,34900,32852.86,34315.63,29663.02178678353,33395.534919726786,33085.50031973368,33043.10166875568
1612051200,34315.63,34387.75,32200,33137.74,29829.186365826976,33526.97707405153,33358.86247090397,33467.27777917045
1612137600,33137.75,34728.57,32333,33533.19,29947.34935276173,33471.37320632988,33309.72636625865,33357.43518611363
1612224000,33534.39,36000,33450,35512.67,30075.457947305953,33480.375605425616,33359.65161820117,33416.420124075754
1612310400,35513,37723.72,35393.8,37678.37,30269.655877759313,33770.75051893624,33838.173480823134,34115.28008271717
1612396800,37688.42,38769,36156.45,36975,30534.611739267908,34330.417587659635,34693.78381841799,35306.32672181144
1612483200,36976.59,38349,36605.87,38311.49,30764.682391436912,34708.44221799397,35201.07408099177,35863.08114787429
1612569600,38327.09,41000,38250,39265.43,31034.76837745702,35225.39190113769,35895.74428521582,36684.41743191619
1612656000,39266.1,39737.83,37371.35,38871.42,31328.744506833555,35802.63591526088,36644.712221834525,37544.978287944126
1612742400,38871.43,46750,38057.01,46448.1,31598.1261315895,36241.03507022361,37139.53839476019,37987.12885862942
1612828800,46453.66,48200,45020,46514.73,32128.68091260416,37699.98148876309,39209.34319592459,40809.305905752946
1612915200,46514.73,47349.99,43706.86,44850,32642.468380011152,38959.23127608265,40832.762485719126,42711.11393716863
1613001600,44850,48690,44011,47997.91,33078.45165215361,39800.7696652137,41725.4819333371,43424.07595811242
1613088000,47993.6,48912,46300,47408.34,33611.13552171955,40971.1739987546,43118.397059262184,44947.250638741614
1613174400,47408.34,48199,46300,47232.45,34103.892824515286,41890.76914178966,44071.71771275948,45767.613759161075
1613260800,47240.75,49700,47100.13,48680.69,34573.06629506831,42655.05212153399,44775.94710992404,46258.65917277405
1613347200,48667.23,49093.44,45768.46,47936.37,35076.42928453015,43513.93467560056,45640.67664105203,47061.516115182705
1613433600,47935.66,50645,47051.22,49158.71,35535.68752436836,44145.609721943336,46150.67294304047,47352.897410121805
1613520000,49141.43,52640.35,48942.87,52170.01,36021.60689849806,44859.29833309429,46815.285622364805,47949.074940081206
1613606400,52170.01,52549.99,50875,51601.73,36598.335580694555,45903.68571408082,48005.224372950404,49356.05329338747
1613692800,51596,56370.05,50725,55983.56,37133.96645281261,46716.87346921213,48803.17451229476,50102.70219559165
1613779200,55983.57,57563.57,54000.1,55923.52,37807.166579497876,48040.68725932468,50398.817954007034,52062.99146372777
1613865600,55921.44,58367,55531.23,57489.16,38454.10491594438,49166.50907942116,51626.06729756103,53349.14097581851
1613952000,57489.16,57577.69,46616,54142.13,39133.92831180351,50355.45921093242,52928.97678699191,54729.147317212344
1614038400,54125.67,54206.22,44888.08,48899.99,39669.347657810526,50894.06075222779,53194.90861210482,54527.9882114749
1614124800,48899.99,51415.41,47002,49737.82,39999.013455745866,50609.19350190954,52240.4822538593,52651.988807649934
1614211200,49737.81,52107.83,46700,47058.48,40346.827618040654,50484.71014449389,51684.33286411279,51680.59587176662
1614297600,47063.9,48464.64,44150,46326.2,40586.72306025349,49996.02298099476,50657.57000542106,50141.697247844415
1614384000,46319.79,48356.86,45055,46180.75,40791.47545095872,49470.84684085265,49693.61889310527,48867.72816522961
1614470400,46169.92,46656,43016,45231.75,40983.56275628162,48999.28586358799,48910.57469463743,47968.45877681974
1614556800,45231.74,49829,45042.13,49639.4,41135.28337212871,48461.06502593256,48093.055873606885,47056.21918454649
1614643200,49635.3,50250,47075.11,48511.6,41438.85539455269,48628.812879370766,48435.776790583135,47915.912789697664
1614729600,48502.18,52666,48161.75,50360,41691.11698760438,48610.72246803209,48450.53305934244,48111.335193131774
1614816000,50370.33,51798.33,47502,48368.52,42001.08888090422,48862.094972598934,48877.15460171078,48864.33346208785
1614902400,48370.97,49473.99,46219.32,48769.47,42228.58463515764,48791.93426222766,48764.66913466394,48699.87897472524
1614988800,48766.01,49210,47077,48909.84,42462.06411247344,48788.23079619514,48764.96710473862,48721.92264981683
1615075200,48909.84,51459,48909.83,50978.61,42692.341822742244,48805.60353959583,48797.161081463375,48784.56176654455
1615161600,50976.22,52425,49328.62,52415.23,42988.194614787164,49115.69160536786,49281.39639669374,49515.1145110297
1615248000,52413.17,54936,51845.01,54916.38,43324.80087854477,49586.759947458166,49977.34608631735,50481.133007353135
1615334400,54921.61,57402.14,53025,55890.69,43738.972632882454,50348.88138353557,51076.07140046905,51961.29200490209
1615420800,55888.7,58113,54283,57815.47,44172.89146742236,51140.284043030486,52145.54442258704,53270.42800326806
1615507200,57820.15,58065.92,55050,57225.91,44660.29355787156,52094.550608311845,53406.56788423436,54787.002002178706
1615593600,57220.84,61788.45,56083.74,61178.5,45108.88450223329,52826.8776642673,54254.18390996006,55598.2813347858
1615680000,61181.38,61680,58950,58972.7,45682.9021985821,54020.3779979434,55793.560818857826,57459.31422319054
1615766400,58972.71,60601.07,54568,55636.15,46157.53819148988,54727.853998237195,56500.0384146672,57963.77948212702
1615852800,55629.08,56970,53221,56927.11,46495.807541793816,54856.600569917595,56306.49210029671,57185.54632141801
1615939200,56924.26,58996.38,54138.01,58925.54,46868.252272444035,55151.9804885008,56443.77385578633,57098.45088094534
1616025600,58925.54,60100,56996.15,57644.95,47298.86969128532,55691.06041871497,56995.277443389365,57707.480587296894
1616112000,57644.95,59461.99,56260,58039.66,47668.3725594537,55970.18750175569,57139.64912263617,57686.63705819793
1616198400,58026.91,59928,57827.97,58116.7,48038.3203251875,56264.00500150488,57336.8182064948,57800.06137213195
1616284800,58126.34,58651.22,55543.89,57363.32,48398.60674214509,56530.05285843275,57512.267493940395,57908.82091475464
1616371200,57377.29,58421.68,53739.5,54110.07,48719.2740013542,56651.0867357995,57482.272495286976,57731.64394316976
1616457600,54111.49,55858,53000,54345.54,48911.853144162975,56288.28720211386,56733.209718556536,56524.92596211317
1616544000,54333.27,57209.97,51673.82,52276.16,49105.475174728585,56008.99903038331,56199.889781099526,55794.37397474211
1616630400,52259.69,53238,50305,51325.01,49218.12570420256,55473.38345461427,55324.28982974408,54616.14598316141
1616716800,51320.76,55125.13,51250,55072.44,49293.219786195325,54880.15153252651,54434.6165342454,53517.683988774275
1616803200,55080.9,56640,53966,55856.53,49499.92265097406,54908.82988502273,54578.23508219086,54038.755992516184
1616889600,55856.54,56587.08,54701,55778.82,49726.94469915356,55044.217044305195,54862.302841704004,54644.68399501079
1616976000,55781.22,58400,54900,57613.48,49943.16881704093,55149.503180833024,55066.50665465867,55023.52933000719
1617062400,57613.76,59397.48,57000,58786.46,50217.118502146615,55501.53986928545,55632.56295362341,55886.93955333813
1617148800,58786.46,59800,56873.8,58800,50523.16641278424,55970.81417367324,56333.42896392932,56853.44636889209
1617235200,58800.01,59474.94,57930,58726.48,50818.767969470515,56374.985006005634,56881.55808305614,57502.30091259473
1617321600,58726.47,60055.02,58441.88,58981.04,51101.18589913228,56710.91143371911,57291.53850904366,57910.35727506315
1617408000,58981.04,59752,56943,57094.34,51382.60925987756,57035.215514616386,57666.98328481174,58267.25151670877
1617494400,57094.34,58500,56478.53,58215.94,51586.59964345336,57043.66186967119,57539.72922152024,57876.28101113918
1617580800,58216.73,59251.76,56817.64,59123.02,51823.39001333003,57211.24303114673,57690.17383896019,57989.76400742612
1617667200,59134.07,59475,57333.33,58019.98,52084.48572713967,57485.93259812577,58011.03965252459,58371.19933828408
1617753600,58021.67,58630,55400,55955.75,52296.52802259896,57562.46651267923,58013.40195196357,58254.68955885605
1617840000,55962.67,58152,55700,58083.1,52427.461664649,57333.92415372506,57557.68374041611,57490.68303923737
1617926400,58083.1,58869.69,57670.51,58092.68,52629.4487480544,57440.949274621475,57674.44290921253,57688.155359491575
1618012800,58092.68,61218.97,57875.41,59778.6,52824.564149909595,57534.05366396126,57767.384484943075,57822.99690632772
1618099200,59778.59,60658.89,59177.06,59985.26,53072.922215984254,57854.701711966794,58214.31904384461,58474.86127088514
1618185600,59983.66,61199,59369,59839.82,53319.7342796991,58158.838610257255,58607.505922990254,58977.7941805901
1618272000,59836.88,63774.39,59799.01,63588.22,53552.48948399556,58398.55880879193,58880.70016232575,59264.156120393396
1618358400,63588.22,64899,61277.91,62971.8,53910.90843099572,59139.938978964514,59926.81568180892,60705.51074692893
1618444800,62971.8,63831.82,62036.73,63229.04,54234.5117013173,59687.347696255296,60603.47886362916,61460.94049795262
1618531200,63229.04,63604.34,60048.43,61427.27,54555.74485484168,60193.303739647396,61186.936893933795,62050.30699863508
1618617600,61427.27,62572.48,59700,60058.86,54801.15646716876,60369.58463398348,61240.34425083739,61842.62799909005
1618704000,60067.2,60437.97,51300,56274.41,54989.22945048416,60326.3868291287,60979.64552842908,61250.81866606003
1618790400,56273.65,57600,54187.85,55696.83,55035.10161296687,59747.42442496746,59933.868744333726,59591.762444040025
1618876800,55696.83,57111,53430.01,56499.29,55058.734769646624,59168.76807854354,58992.30457892623,58293.45162936002
1618963200,56477.67,56810.56,53620.91,53800.86,55109.41102787353,58784.32549589446,58433.4968947204,57688.19108624001
1619049600,53795.62,55469.98,50400,51701.59,55062.48991973519,58071.65328219525,57402.857584782534,56390.667390826675
1619136000,51695.98,52130.58,47464.65,51187.27,54942.25742260179,57160.84281331021,56134.66256594197,54825.77159388445
1619222400,51187.75,51260.61,48726.87,50089.15,54808.16787179458,56307.543839980186,55035.348662399316,53613.0977292563
1619308800,50101.42,50591.38,47044.01,49121,54640.069733516204,55420.95471998302,53938.920070755026,52442.538486170866
1619395200,49121,54400,48817.62,54053.6,54442.96010017634,54520.961188556874,52868.2711661428,51335.35899078058
1619481600,54047.8,55509.39,53321,55069.62,54428.847239455754,54453.36673304875,53130.38868477773,52239.50599385372
1619568000,55069.61,56476.17,53887,54894.03,54451.731623760905,54541.40148547036,53561.326754827125,53182.87399590248
1619654400,54889.81,55226.86,52369.61,53580,54467.37728005516,54591.17413040316,53856.54525375443,53751.85266393499
1619740800,53580,58075.01,53068.43,57798.77,54435.685234338904,54446.72068320271,53795.090752920114,53694.56844262333
1619827200,57798.77,58550,57050.94,57859.28,54555.79540454109,54925.584871316605,54684.7972522712,55062.63562841555
1619913600,57859.28,57972.26,56072,56625.2,54673.77699723605,55344.68417541423,55390.2378628776,55994.8504189437
1620000000,56625.21,58986,56500,57212.73,54743.47103304905,55527.61643606934,55664.67611557146,56204.9702792958
1620086400,57212.73,57247.24,53057.7,53241.92,54831.6588532973,55768.34694520229,56008.688089888914,56540.8901861972
1620172800,53241.91,57980.86,52913.02,57515.69,54774.88210853668,55407.42738160196,55393.84851435805,55441.23012413146
1620259200,57515.69,58400,55288,56440.66,54872.76810466037,55708.60775565883,55865.36884450071,56132.71674942098
1620345600,56444.82,58735.95,55300,57380.39,54928.91281520821,55813.780933421855,55994.135767944994,56236.75116628065
